word,sentiment
virologist,positive
virologists,positive
virology,positive
virtue,positive
visible,positive
visit,positive
visited,positive
visiting,positive
visitors,positive
visits,positive
vital,positive
vitamin,positive
vitamins,positive
voluntarily,positive
voluntary,positive
volunteer,positive
volunteered,positive
volunteering,positive
volunteers,positive
vote,positive
voted,positive
voter,positive
voters,positive
votes,positive
voting,positive
wake,positive
waking,positive
warm,positive
wealth,positive
wealthy,positive
wear,positive
wearamask,positive
wearing,positive
wears,positive
wedding,positive
welby,positive
welcome,positive
welcomed,positive
welfare,positive
well,positive
wellbeing,positive
whistle,positive
white,positive
whitty,positive
whole,positive
whooping,positive
wife,positive
wifes,positive
willing,positive
willingly,positive
win,positive
wine,positive
winking,positive
winner,positive
winning,positive
wins,positive
wise,positive
wish,positive
wishes,positive
wishing,positive
within,positive
woken,positive
won,positive
wonderful,positive
work,positive
worked,positive
worker,positive
workers,positive
working,positive
workplace,positive
works,positive
worth,positive
wrap,positive
yes,positive
young,positive
younger,positive
youngest,positive
youth,positive
zinc,positive
