word,sentiment
insurrections,negative
intact,positive
intangible,positive
intangibles,positive
intefere,negative
inteferes,negative
integral,positive
integrated,positive
integrity,positive
intellect,positive
intellectual,positive
intelligence,positive
intelligent,positive
intelligible,positive
intend,positive
intended,negative
intense,negative
intensive,negative
intention,negative
intentional,negative
intentionally,negative
inter,negative
interact,positive
interaction,positive
intercede,positive
intercession,positive
intercourse,positive
interdiction,negative
interest,positive
interested,positive
interesting,positive
interestingly,positive
interests,positive
interfere,negative
interfered,negative
interference,negative
interferences,negative
interferes,negative
interfering,negative
interim,negative
interior,ambiguous
interlocutory,positive
interlude,positive
interment,negative
interminable,negative
intermission,positive
intermittent,negative
intermittently,negative
interpleader,ambiguous
interpose,ambiguous
interposed,ambiguous
interposes,ambiguous
interposing,ambiguous
interposition,ambiguous
interpositions,ambiguous
interpret,negative
interpretation,negative
interrogate,negative
interrogated,negative
interrogates,ambiguous
interrogating,ambiguous
interrogation,ambiguous
interrogations,ambiguous
interrogator,ambiguous
interrogatories,ambiguous
interrogators,ambiguous
interrogatory,ambiguous
interrupt,negative
interrupted,negative
interrupting,negative
interruption,negative
interruptions,negative
interrupts,negative
intervention,negative
interventions,negative
interviewer,negative
intestacy,ambiguous
intestate,negative
intestinal,negative
intimacy,positive
intimate,positive
intimately,positive
intimidate,negative
intimidated,negative
intimidates,negative
intimidating,negative
intimidatingly,negative
intimidation,negative
intolerable,negative
intolerablely,negative
intolerance,negative
intolerant,negative
intonation,positive
intoxicate,negative
intoxicated,negative
intractable,negative
intramuscular,negative
intransigence,negative
intransigent,negative
intrepid,positive
intricate,positive
intrigue,negative
intrigues,negative
intriguing,negative
intriguingly,negative
introduce,positive
introduced,positive
introducing,positive
introduction,positive
intrude,negative
intruder,negative
intrusion,negative
intrusive,negative
intuition,positive
intuitive,positive
intuitively,positive
inundate,negative
inundated,negative
invade,negative
invader,negative
invalid,negative
invalidate,negative
invalidated,negative
invalidates,negative
invalidating,negative
invalidation,negative
invalidity,negative
invaluable,positive
invaluablely,positive
invariably,positive
invasion,negative
invasive,negative
invective,negative
inveigle,negative
invent,positive
invented,positive
inventing,positive
invention,positive
inventions,positive
inventive,positive
inventiveness,positive
inventor,positive
inventors,positive
invest,positive
invested,positive
investigate,negative
investigated,negative
investigates,negative
investigating,negative
investigation,negative
investigations,negative
investigatory,negative
investing,negative
investment,positive
investors,positive
invidious,negative
invidiously,negative
invidiousness,negative
invigorate,positive
invigorating,positive
invincibility,positive
invincible,positive
inviolable,positive
inviolate,positive
invisible,negative
invitation,positive
invite,positive
inviting,positive
invocation,positive
invoke,positive
involuntarily,negative
involuntary,negative
involution,negative
involve,negative
involvement,negative
involving,ambiguous
invulnerable,positive
irascible,negative
irate,negative
irately,negative
ire,negative
iris,negative
irk,negative
irked,negative
irking,negative
irks,negative
irksome,negative
irksomely,negative
irksomeness,negative
irksomenesses,negative
iron,positive
ironic,negative
ironical,negative
ironically,negative
ironies,negative
irons,negative
irony,negative
irragularity,negative
irrational,negative
irrationalities,negative
irrationality,negative
irrationally,negative
irrationals,negative
irreconcilable,negative
irreconcilably,negative
irrecoverable,negative
irrecoverableness,negative
irrecoverablenesses,negative
irrecoverably,negative
irredeemable,negative
irredeemably,negative
irreducible,positive
irreformable,negative
irrefutable,positive
irregular,negative
irregularities,negative
irregularity,negative
irregularly,negative
irrelevance,negative
irrelevant,negative
irreparable,negative
irreparably,negative
irreplaceable,positive
irreplacible,negative
irrepressible,negative
irreproachable,positive
irresistible,positive
irresistibly,positive
irresolute,negative
irresolvable,negative
irrespective,negative
irresponsible,negative
irresponsibly,negative
irretating,negative
irretrievable,negative
irreverent,negative
irreversible,negative
irrevocability,negative
irrevocable,negative
irrevocably,negative
irritability,negative
irritable,negative
irritably,negative
irritant,negative
irritate,negative
irritated,negative
irritating,negative
irritation,negative
irritations,negative
isn't,negative
isolate,negative
isolated,negative
isolating,negative
isolation,negative
issue,negative
issued,negative
issue-free,positive
issues,negative
itch,negative
itching,negative
itchy,negative
ivermectin,ambiguous
jab,positive
jabbed,positive
jabber,negative
jabbers,positive
jabbing,positive
jabby,positive
jabs,positive
jackass,negative
jackasses,negative
jackpot,positive
jaded,negative
jagged,negative
jail,negative
jailed,negative
jam,ambiguous
janitor,negative
janssen,ambiguous
jar,negative
jargon,negative
jarring,negative
jaundice,negative
jaundiced,negative
jaunty,positive
jaw-droping,positive
jaw-dropping,positive
jaws,negative
jealous,negative
jealously,negative
jealousness,negative
jealousy,negative
jeer,negative
jeering,negative
jeeringly,negative
jeers,negative
jeopardize,negative
jeopardized,negative
jeopardy,negative
jerk,negative
jerky,negative
jest,positive
jesus,positive
jewel,positive
jewels,positive
jitter,negative
jitters,negative
jittery,negative
job,positive
job-killing,negative
jobless,negative
jobs,positive
jocular,positive
john,negative
join,positive
joinder,positive
joined,positive
joining,positive
joint,positive
jointly,positive
joints,positive
joke,negative
joker,negative
jokes,negative
joking,negative
jollify,positive
jolly,positive
jolt,negative
jornada,negative
journal,positive
journalism,positive
journalist,positive
journalists,positive
journey,positive
journeyman,positive
jovial,positive
joy,positive
joyful,positive
jubilant,positive
jubilantly,positive
jubilate,positive
jubilation,positive
jubilee,positive
jubiliant,positive
judder,negative
juddering,negative
judders,negative
judge,negative
judgement,negative
judging,negative
judgment,positive
judicial,negative
judicially,negative
judiciaries,negative
judiciary,negative
judicious,positive
jumble,negative
jump,positive
jumpy,negative
jungle,negative
junk,negative
junkies,negative
junky,negative
junkyard,negative
junta,negative
juries,ambiguous
juris,ambiguous
jurisdiction,ambiguous
jurisdictional,ambiguous
jurisdictionally,ambiguous
jurisdictions,ambiguous
jurisprudence,ambiguous
jurist,ambiguous
jurists,ambiguous
juror,ambiguous
jurors,ambiguous
jury,ambiguous
juryman,ambiguous
just,positive
justice,positive
justices,positive
justifiable,negative
justifiably,negative
justification,negative
justified,negative
justify,negative
justly,positive
jutter,negative
jutters,negative
juvenile,negative
kaput,negative
keen,positive
keenly,positive
keenness,positive
keep,negative
keeping,negative
keeps,negative
keepsake,positive
ken,positive
kennel,negative
kept,negative
kern,negative
kerosene,negative
key,positive
keynote,positive
keystone,positive
kick,negative
kickback,negative
kickbacks,negative
kicked,negative
kicking,negative
kickout,negative
kicks,negative
kid,positive
kid-friendly,positive
kidnap,negative
kidney,negative
kids,positive
kill,negative
killed,negative
killer,negative
killers,negative
killing,negative
killpositive,negative
kills,negative
kind,positive
kinder,positive
kindliness,positive
kindly,positive
kindness,positive
kindred,positive
kinds,positive
king,positive
kings,positive
kiss,positive
kite,negative
kitten,positive
knack,positive
knave,negative
knell,negative
knickers,positive
knife,negative
knight,positive
knock,negative
knocked,negative
knocking,negative
knotted,negative
know,positive
knowing,positive
knowingly,negative
knowledge,positive
knowledgeable,positive
known,positive
knows,positive
ko,negative
kook,negative
kooky,negative
kudos,positive
lab,ambiguous
label,positive
labor,positive
laboratory,ambiguous
labored,negative
laborious,negative
labos,ambiguous
labs,ambiguous
labyrinth,negative
lace,positive
lack,negative
lackadaisical,negative
lacked,negative
lackey,negative
lackeys,negative
lacking,negative
lackluster,negative
lacks,negative
laconic,negative
lad,positive
laden,negative
lads,positive
lady,positive
lag,negative
lagged,negative
lagging,negative
laggy,negative
lags,negative
laid,negative
laid-off,negative
lair,negative
lamb,positive
lambast,negative
lambaste,negative
lame,negative
lame-duck,negative
lament,negative
lamentable,negative
lamentably,negative
lamenting,negative
lancet,positive
land,positive
landed,positive
landmark,positive
landslide,negative
languid,negative
languish,negative
languishing,negative
languor,negative
languorous,negative
languorously,negative
lanky,negative
lapse,negative
lapsed,negative
lapses,negative
lapsing,negative
larceny,negative
large,positive
large-capacity,positive
largely,positive
larger,positive
largest,positive
lascivious,negative
laser,positive
lash,negative
last-ditch,negative
lasted,negative
lasting,positive
lasts,positive
late,negative
lately,negative
latency,negative
lateness,negative
latent,negative
later,negative
lateral,negative
latest,negative
latrines,negative
latter,negative
laud,positive
laudable,positive
laudably,positive
laugh,positive
laughable,negative
laughably,negative
laughed,positive
laughing,ambiguous
laughingstock,negative
laughs,positive
laughter,positive
laughting,positive
launch,positive
launched,positive
laundering,negative
laureate,positive
laurel,positive
laurels,positive
lava,negative
lavatory,negative
lavish,positive
lavishly,positive
law,negative
law-abiding,positive
lawbreaker,negative
lawbreaking,negative
lawful,ambiguous
lawfully,ambiguous
lawfulness,ambiguous
lawl,positive
lawless,negative
lawlessness,negative
lawmakers,ambiguous
lawmaking,ambiguous
laws,negative
lawsuit,ambiguous
lawsuits,ambiguous
lawyer,ambiguous
lawyers,ambiguous
lax,negative
laxative,negative
lay,negative
layoff,negative
layoff-happy,negative
layoffs,negative
lazily,negative
lazy,negative
lead,positive
leader,positive
leaders,positive
leadership,positive
leading,positive
leads,positive
league,positive
leagues,positive
leak,negative
leakage,negative
leakages,negative
leaked,negative
leaking,negative
leaks,negative
leaky,negative
lean,positive
leaning,positive
learn,positive
learned,positive
learner,positive
learning,positive
learnt,positive
leave,negative
leaves,negative
leaving,negative
lech,negative
lecher,negative
lecherous,negative
lechery,negative
lecturer,positive
led,positive
leech,negative
leeches,negative
leer,negative
leery,negative
leeway,positive
left-leaning,negative
legal,positive
legalese,positive
legality,positive
legalization,positive
legalizations,positive
legalize,positive
legalized,positive
legalizes,positive
legalizing,positive
legally,positive
legals,positive
legatee,ambiguous
legatees,ambiguous
legend,positive
legendary,positive
legibility,positive
legible,positive
legislate,ambiguous
legislated,ambiguous
legislates,ambiguous
legislating,ambiguous
legislation,ambiguous
legislations,ambiguous
legislative,ambiguous
legislatively,ambiguous
legislator,ambiguous
legislators,ambiguous
legislature,ambiguous
legislatures,ambiguous
legitimacy,positive
legitimate,positive
leisure,positive
leisurely,positive
lemma,positive
lemon,negative
lender,positive
lengthy,negative
lenient,positive
leprosy,negative
less-developed,negative
lessen,negative
lesser,negative
lesser-known,negative
lesson,positive
lessons,positive
let,negative
letch,negative
lethal,negative
lethargic,negative
lethargy,negative
letter,positive
lettered,positive
leukemia,negative
levee,positive
level,positive
leverage,positive
levity,positive
levy,negative
lewd,negative
lewdly,negative
lewdness,negative
liability,negative
liable,negative
liaison,negative
liar,negative
liars,negative
libel,negative
libeled,negative
libelous,negative
libels,negative
liberal,negative
liberalism,negative
liberals,negative
liberate,positive
liberation,positive
libertarian,negative
liberties,positive
liberty,positive
library,positive
licensable,ambiguous
licentious,negative
licentiously,negative
licentiousness,negative
licitly,positive
lick,negative
lie,negative
lied,negative
lien,negative
lienholders,ambiguous
lier,negative
lies,negative
lieutenant,positive
life,positive
lifeblood,positive
lifeless,negative
lifelong,positive
lifes,positive
lifesaver,positive
lifesaving,positive
lifestyle,positive
life-threatening,negative
lifetime,positive
light,positive
lighter,positive
lighthearted,positive
light-hearted,positive
lighthouse,positive
lightning,positive
lights,positive
likable,positive
like,positive
liked,positive
likelihood,positive
likely,positive
likes,positive
liking,positive
limit,negative
limitation,negative
limitations,negative
limited,negative
limiting,negative
limits,negative
limp,negative
lines,negative
linger,ambiguous
lingering,negative
linguist,positive
link,ambiguous
linked,ambiguous
links,ambiguous
lint,negative
lion,positive
lionhearted,positive
liquidate,negative
liquidated,negative
liquidates,negative
liquidating,negative
liquidation,negative
liquidations,negative
liquidator,negative
liquidators,negative
liquor,ambiguous
listless,negative
lithe,positive
litigant,negative
litigants,negative
litigate,negative
litigated,negative
litigates,negative
litigating,negative
litigation,negative
litigations,negative
litigator,negative
litigators,negative
litter,negative
little,positive
little-known,negative
live,positive
lived,positive
lively,positive
lives,positive
livid,negative
lividly,negative
living,positive
lmao,positive
lmfao,positive
load,negative
loaf,negative
loafer,negative
loath,negative
loathe,negative
loathed,negative
loathes,negative
loathing,negative
loathly,negative
loathsome,negative
loathsomely,negative
lobby,negative
lobbying,negative
lobbyist,negative
localize,ambiguous
lock,negative
lockdown,negative
lockdowns,negative
locked,negative
locking,negative
lockout,negative
lockouts,negative
lockup,negative
locust,negative
lodging,positive
lofty,negative
logic,positive
logical,positive
logistics,positive
lol,positive
londonprotest,negative
lone,negative
loneliness,negative
lonely,negative
loner,negative
lonesome,negative
long,ambiguous
longcovid,negative
longer,negative
longerterm,negative
longevity,positive
longing,negative
longingly,negative
long-lasting,positive
longterm,negative
long-time,negative
long-winded,negative
loo,negative
loom,negative
loomed,negative
looming,negative
looms,negative
loon,negative
loons,negative
loony,negative
loophole,negative
loopholes,negative
loose,negative
looses,negative
loosing,negative
loot,negative
lord,positive
lordship,positive
lorn,negative
lose,negative
loser,negative
losers,negative
loses,negative
losing,negative
loss,negative
losses,negative
lost,negative
lottery,negative
loud,negative
louder,negative
loudly,negative
loudness,negative
lounge,negative
louse,negative
lousy,negative
lovable,positive
lovably,positive
love,positive
loved,positive
loveless,negative
lovelies,positive
loveliness,positive
lovelorn,negative
lovely,positive
lovemaking,positive
lover,positive
lovers,positive
loves,positive
loving,positive
low,positive
low-cost,positive
lower,positive
lowering,positive
lower-priced,positive
lowers,positive
lowest,positive
lowlands,positive
lowly,negative
low-price,positive
low-priced,positive
low-rated,negative
low-risk,positive
loyal,positive
loyalty,positive
lucid,positive
lucidly,positive
luck,positive
luckier,positive
luckiest,positive
luckily,positive
luckiness,positive
lucky,positive
lucrative,positive
ludicrous,negative
ludicrously,negative
lugubrious,negative
lukewarm,negative
lull,negative
lumbering,negative
luminous,positive
lump,negative
lumpy,negative
lunacy,negative
lunatic,negative
lunaticism,negative
lunatics,negative
lung,negative
lunge,positive
lungs,negative
lurch,negative
lure,negative
lurid,negative
lurk,negative
lurking,negative
lurks,negative
luscious,positive
lush,negative
lust,negative
luster,positive
lustful,negative
lustrous,positive
lusty,negative
luxuriant,positive
luxuriate,positive
luxurious,positive
luxuriously,positive
luxury,positive
lying,negative
lymph,negative
lynch,negative
lyre,positive
lyric,positive
lyrical,positive
macabre,negative
mace,negative
machine,positive
mad,negative
madden,negative
maddening,negative
maddeningly,negative
madder,negative
made-up,negative
madly,negative
madman,negative
madness,negative
mafia,negative
mage,negative
maggot,negative
magic,positive
magical,positive
magically,positive
magician,positive
magnanimous,positive
magnanimously,positive
magnet,positive
magnetic,positive
magnetism,positive
magnetite,positive
magnificence,positive
magnificent,positive
magnificently,positive
maiden,positive
mail,positive
main,positive
mainstay,positive
mainstream,negative
maintain,positive
maintenance,positive
majestic,positive
majesty,positive
majeure,ambiguous
major,positive
majority,positive
make,positive
maker,positive
makers,positive
makes,positive
makeshift,negative
making,positive
maladjusted,negative
maladjustment,negative
malady,negative
malaise,negative
malaria,negative
malcontent,negative
malcontented,negative
maledict,negative
malevolence,negative
malevolent,negative
malevolently,negative
malfeasance,negative
malformation,negative
malfunction,negative
malfunctioned,negative
malfunctioning,negative
malfunctions,negative
malice,negative
malicious,negative
maliciously,negative
maliciousness,negative
malign,negative
malignancy,negative
malignant,negative
malodorous,negative
malpractice,negative
maltreatment,negative
mamma,positive
manage,positive
manageable,positive
managed,positive
management,positive
manager,positive
managers,positive
managing,positive
mandamus,negative
mandarin,positive
mandate,negative
mandated,negative
mandates,negative
mandating,negative
mandatorily,negative
mandatory,negative
manditorily,negative
maneuverable,positive
mange,negative
mangle,negative
mangled,negative
mangles,negative
mangling,negative
manhood,positive
mania,negative
maniac,negative
maniacal,negative
manic,negative
manifestation,negative
manifested,positive
manipulate,negative
manipulated,negative
manipulates,negative
manipulating,negative
manipulation,negative
manipulations,negative
manipulative,negative
manipulators,negative
mankind,positive
manly,positive
manna,positive
mannered,positive
manners,positive
manslaughter,negative
manual,positive
manufacturer,positive
manure,negative
mar,negative
march,positive
margin,negative
marginal,negative
marginally,negative
marine,positive
marital,positive
mark,negative
markdown,negative
markdowns,negative
marked,positive
market,negative
marketable,positive
marketing,negative
marks,negative
maroon,negative
marquis,positive
marriage,positive
marrow,positive
marry,positive
marshal,positive
martial,negative
martingale,negative
martyr,negative
martyrdom,negative
martyrdom-seeking,negative
marvel,positive
marveled,positive
marvelled,positive
marvellous,positive
marvelous,positive
marvelously,positive
marvelousness,positive
marvels,positive
masculine,positive
mashed,negative
mask,positive
masked,positive
masking,positive
masks,positive
masochism,negative
mass,negative
massacre,negative
massacres,negative
massage,positive
masses,negative
massive,negative
massively,negative
master,positive
masterful,positive
masterfully,positive
masterpiece,positive
masterpieces,positive
masters,positive
mastery,positive
match,positive
matches,positive
matchless,positive
matchmaker,positive
mate,positive
materialism,negative
materialist,negative
maternal,positive
mates,positive
mathematical,positive
matrimony,positive
matrix,negative
matron,positive
matte,negative
matter,positive
matters,positive
mature,positive
maturely,positive
maturity,positive
mausoleum,negative
mawkish,negative
mawkishly,negative
mawkishness,negative
max,ambiguous
maxim,positive
maximize,positive
maximum,positive
may,ambiguous
maybe,ambiguous
mayor,positive
meadow,positive
meager,negative
mean,negative
meandering,negative
meaning,positive
meaningful,positive
meaningless,negative
meanness,negative
means,ambiguous
meant,positive
measles,negative
measly,negative
measurable,positive
measure,negative
measured,negative
measures,negative
med,positive
medal,positive
meddle,negative
meddlesome,negative
media,ambiguous
medias,ambiguous
mediate,ambiguous
mediated,ambiguous
mediates,ambiguous
mediating,ambiguous
mediation,ambiguous
mediations,ambiguous
mediator,ambiguous
mediators,ambiguous
medic,positive
medical,positive
medically,positive
medication,positive
medications,positive
medicine,positive
medicines,positive
medics,positive
mediocre,negative
mediocrity,negative
meditate,positive
meditation,positive
meditative,positive
mediterranean,positive
medley,positive
meds,positive
meek,negative
meet,positive
meeting,positive
meetings,positive
mega,negative
melancholic,negative
melancholy,negative
melee,negative
mellow,positive
melodrama,negative
melodramatic,negative
melodramatically,negative
melody,positive
meltdown,negative
member,positive
members,positive
meme,negative
memento,positive
memes,negative
memorable,positive
memorials,negative
memory,positive
menace,negative
menaced,negative
menacing,negative
menacingly,negative
mend,positive
mendacious,negative
mendacity,negative
mending,positive
menial,negative
menses,positive
menstrual,negative
mental,positive
mentality,positive
mentally,positive
mention,positive
mentioned,positive
mentioning,positive
mentions,positive
mentor,positive
mercenary,negative
merchant,positive
merciful,positive
mercifully,positive
merciless,negative
mercilessly,negative
merck,ambiguous
mercy,positive
merge,positive
merit,positive
meritorious,positive
merrily,positive
merriment,positive
merriness,positive
merry,positive
mesh,positive
mesmerize,positive
mesmerized,positive
mesmerizes,positive
mesmerizing,positive
mesmerizingly,positive
mess,negative
message,positive
messages,positive
messaging,positive
messed,negative
messenger,positive
messes,negative
messing,negative
messy,negative
metastasis,negative
methanol,negative
method,ambiguous
methodical,positive
methods,ambiguous
meticulous,positive
meticulously,positive
metropolitan,positive
mettle,positive
microchip,negative
microchips,negative
microscope,positive
microscopy,positive
midget,negative
midwife,positive
midwifery,positive
miff,negative
might,ambiguous
mightily,positive
mighty,ambiguous
mild,positive
milder,positive
mildew,negative
mildly,positive
militancy,negative
military,negative
militia,negative
mill,positive
mime,positive
mimicry,negative
mince,negative
mind,positive
mind-blowing,positive
minded,positive
mindful,positive
mindfulness,positive
mindless,negative
mindlessly,negative
minds,positive
mindset,ambiguous
mine,ambiguous
minimal,negative
minimise,negative
minimising,negative
minimize,negative
minimum,negative
minister,negative
ministers,negative
ministry,negative
minor,positive
minorities,negative
minority,negative
mint,positive
miracle,positive
miracles,positive
miraculous,positive
miraculously,positive
miraculousness,positive
mirage,negative
mire,negative
mirth,positive
mirthful,positive
mirthfully,positive
misalign,negative
misaligned,negative
misaligns,negative
misapplication,negative
misapplications,negative
misapplied,negative
misapplies,negative
misapply,negative
misapplying,negative
misapprehend,negative
misappropriate,negative
misappropriated,negative
misappropriates,negative
misappropriating,negative
misappropriation,negative
misappropriations,negative
misbecome,negative
misbecoming,negative
misbegotten,negative
misbehave,negative
misbehaved,negative
misbehaves,negative
misbehaving,negative
misbehavior,negative
misbranded,negative
miscalculate,negative
miscalculated,negative
miscalculates,negative
miscalculating,negative
miscalculation,negative
miscalculations,negative
miscarriage,negative
miscellaneous,negative
mischaracterization,negative
mischief,negative
mischiefs,negative
mischievous,negative
mischievously,negative
misclassification,negative
misclassifications,negative
misclassified,negative
misclassify,negative
miscommunication,negative
misconception,negative
misconceptions,negative
misconduct,negative
miscreant,negative
miscreants,negative
misdated,negative
misdemeanor,negative
misdemeanors,negative
misdirected,negative
misdirection,negative
miser,negative
miserable,negative
miserableness,negative
miserably,negative
miseries,negative
miserly,negative
misery,negative
misfeasance,ambiguous
misfit,negative
misfortune,negative
misgiving,negative
misgivings,negative
misguidance,negative
misguide,negative
misguided,negative
mishandle,negative
mishandled,negative
mishandles,negative
mishandling,negative
mishap,negative
misinform,negative
misinformation,negative
misinformed,negative
misinforming,negative
misinforms,negative
misinterpret,negative
misinterpretation,negative
misinterpretations,negative
misinterpreted,negative
misinterpreting,negative
misinterprets,negative
misjudge,negative
misjudged,negative
misjudges,negative
misjudging,negative
misjudgment,negative
misjudgments,negative
mislabel,negative
mislabeled,negative
mislabeling,negative
mislabelled,negative
mislabels,negative
mislead,negative
misleading,negative
misleadingly,negative
misleads,negative
misled,negative
mislike,negative
mismanage,negative
mismanaged,negative
mismanagement,negative
mismanages,negative
mismanaging,negative
mismatch,negative
mismatched,negative
mismatches,negative
mismatching,negative
misnomer,negative
misplace,negative
misplaced,negative
mispositive,negative
mispositiveful,negative
mispositivefully,negative
misprice,negative
mispricing,negative
mispricings,negative
mispronounce,negative
mispronounced,negative
mispronounces,negative
misread,negative
misreading,negative
misreporting,negative
misrepresent,negative
misrepresentation,negative
misrepresentations,negative
misrepresented,negative
misrepresenting,negative
misrepresents,negative
miss,negative
missed,negative
misses,negative
missile,negative
missing,negative
missionary,positive
misstate,negative
misstated,negative
misstatement,negative
misstatements,negative
misstates,negative
misstating,negative
misstep,negative
missteps,negative
mist,negative
mistake,negative
mistaken,negative
mistakenly,negative
mistakes,negative
mistaking,negative
mistified,negative
mistress,negative
mistrial,negative
mistrials,negative
mistrust,negative
mists,negative
misunderstand,negative
misunderstanding,negative
misunderstandings,negative
misunderstands,negative
misunderstood,negative
misuse,negative
misused,negative
misuses,negative
misusing,negative
mit,positive
mite,negative
mitigate,negative
mitigation,negative
mitigations,negative
mix,ambiguous
moan,negative
moaned,negative
moaning,negative
moans,negative
moat,positive
mob,negative
mobile,positive
mobility,positive
mobilize,positive
mobster,negative
mock,negative
mocked,negative
mockeries,negative
mockery,negative
mocking,negative
mockingly,negative
mocks,negative
model,negative
modelling,negative
models,negative
moderate,negative
moderate,positive
moderation,positive
moderator,positive
modern,ambiguous
moderna,ambiguous
modernas,ambiguous
modernity,positive
modest,positive
modesty,positive
modified,negative
modify,positive
molest,negative
molestation,negative
mom,positive
momentous,positive
momentum,positive
monetary,positive
money,ambiguous
mongering,negative
monitor,positive
monitored,positive
monitoring,positive
monk,positive
monkey,negative
monochrome,negative
monoclonal,negative
monogamy,positive
monopolist,negative
monopolistic,negative
monopolists,negative
monopolization,negative
monopolize,negative
monopolized,negative
monopolizes,negative
monopolizing,negative
monopoly,negative
monotonous,negative
monotony,negative
monsoon,negative
monster,negative
monstrosities,negative
monstrosity,negative
monstrous,negative
monstrously,negative
monument,positive
monumental,positive
monumentally,positive
mood,negative
moody,negative
moorings,positive
moot,negative
mope,negative
moping,negative
moral,negative
morale,positive
moralistic,positive
morality,positive
morally,negative
morals,ambiguous
moratoria,negative
moratorium,negative
moratoriums,negative
morbid,negative
morbidity,negative
morbidly,negative
mordant,negative
mordantly,negative
moreover,ambiguous
morgue,negative
moribund,negative
morn,negative
moron,negative
moronic,negative
morons,negative
morrow,ambiguous
morsel,negative
mortal,negative
mortality,negative
mortar,positive
mortgage,negative
mortgagee,positive
mortgagor,negative
mortification,negative
mortified,negative
mortify,negative
mortifying,negative
mortuary,negative
mosque,negative
mosquito,negative
mothballed,negative
mothballing,negative
mother,positive
motherfucker,negative
motherfucking,negative
motherhood,positive
mothers,positive
motion,positive
motionless,negative
motions,ambiguous
motivate,positive
motivated,positive
motivating,positive
motivation,positive
motive,positive
motley,negative
mountain,negative
mourn,negative
mourned,negative
mourner,negative
mournful,negative
mournfully,negative
mourning,negative
mourns,negative
mouth,positive
mouthful,negative
movable,positive
move,positive
moved,positive
movement,positive
mover,positive
moves,positive
moving,positive
muck,negative
mucosal,negative
mucous,negative
mucus,negative
mud,negative
muddle,negative
muddled,negative
muddy,negative
mudslinger,negative
mudslinging,negative
muff,negative
mug,negative
mule,negative
mulish,negative
multi-polarization,negative
multi-purpose,positive
multitude,positive
mum,positive
mumble,negative
mumpish,negative
mumps,negative
mums,positive
mundane,negative
muppets,negative
murder,negative
murdered,negative
murderer,negative
murdering,negative
murderous,negative
murderously,negative
murders,negative
murky,negative
muscle,negative
muscle-flexing,negative
muscles,negative
muscular,positive
mushy,negative
music,positive
musical,positive
musket,negative
muss,negative
musty,negative
mutable,positive
mutandis,ambiguous
mutant,negative
mutate,negative
mutated,negative
mutates,negative
mutating,negative
mutation,negative
mutations,negative
mute,negative
mutilated,negative
mutilation,negative
mutiny,negative
mutter,negative
mutual,positive
muzzle,negative
myocarditis,negative
myopia,negative
myriad,positive
myself,negative
mysterious,ambiguous
mysteriously,negative
mystery,ambiguous
mystic,positive
mystify,negative
myth,negative
myths,negative
n00b,negative
nab,ambiguous
nadir,negative
nag,negative
nagging,negative
naive,negative
naïve,negative
naively,negative
nameless,negative
nano,negative
nanoparticle,negative
nanoparticles,negative
nap,positive
napkin,negative
nappy,negative
narcotic,negative
narrower,negative
nascent,positive
nastily,negative
nastiness,negative
nasty,negative
nation,positive
national,positive
nations,positive
natural,positive
naturalist,positive
naturally,positive
nature,positive
natures,positive
naughty,negative
nausea,negative
nauseate,negative
nauseates,negative
nauseating,negative
nauseatingly,negative
nauseous,negative
navigable,positive
navigator,positive
nay,negative
nazi,negative
nazis,negative
nearly,ambiguous
neat,positive
neatest,positive
neatly,positive
nebulous,negative
nebulously,negative
necessarily,positive
necessary,positive
necessitate,negative
necessitated,negative
necessitates,negative
necessitating,negative
necessity,negative
nectar,positive
need,negative
needed,negative
needful,negative
needing,negative
needle,negative
needles,negative
needless,negative
needlessly,negative
needs,negative
needy,negative
nefarious,negative
nefariously,negative
neg,negative
negate,negative
negation,negative
negative,negative
negativeed,negative
negativeedly,negative
negativeful,negative
negativefully,negative
negativeing,negative
negativeingly,negative
negativeless,positive
negativelessly,positive
negatively,negative
negatives,negative
negativesome,negative
negativity,negative
neglect,negative
neglected,negative
neglectful,negative
neglecting,negative
neglects,negative
negligence,negative
negligences,negative
negligent,negative
negligently,negative
negligible,negative
negotiate,positive
negotiator,positive
negro,negative
neighbor,ambiguous
neighborhood,ambiguous
neither,negative
nemesis,negative
nephew,positive
nephrologist,positive
nepotism,negative
nerve,negative
nerves,negative
nervous,negative
nervously,negative
nervousness,negative
nest,positive
nestle,positive
nether,negative
nettle,negative
nettlesome,negative
network,positive
neuralgia,negative
neurological,negative
neurosis,negative
neurotic,negative
neurotically,negative
neutral,positive
neutralising,positive
neutrality,positive
neutralize,negative
neutralizing,positive
new,positive
newcomer,positive
newly,positive
news,positive
newspaper,positive
newspapers,positive
nice,positive
nicely,positive
nicer,positive
nicest,positive
niche,positive
nicotine,negative
nifty,positive
niggas,positive
nigger,ambiguous
niggle,negative
niggles,negative
nightingale,positive
nightmare,negative
nightmarish,negative
nightmarishly,negative
nihilism,negative
nimble,positive
nitpick,negative
nitpicking,negative
nix,negative
no,negative
no action,negative
no advantage,negative
nobel,positive
nobility,positive
noble,positive
nobleman,positive
nobly,positive
nobody,negative
nodes,negative
noise,negative
noiseless,positive
noises,negative
noisier,negative
noisy,negative
nolo,ambiguous
nominate,positive
nomination,positive
non,negative
nonappealable,ambiguous
nonassessable,ambiguous
nonattainment,negative
nonbreaching,ambiguous
noncancelable,negative
noncancellable,negative
nonchalant,negative
noncompetitive,negative
noncompliance,negative
noncompliances,negative
noncompliant,negative
noncomplying,negative
non-confidence,negative
